event_id,actual_label,detection_prediction,detection_confidence,attack_group,group_confidence,predicted_attack_type,attack_confidence,threat_correct,response_severity,recommended_actions,trust_score,trust_decision,ledger_valid_after_logging
evt-000002163,mqtt_flood,attack,0.9751335796382169,network_flooding,0.9948030942334742,mqtt_flood,0.48901796652900004,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7321,human_review,True
evt-000002164,data_tampering,attack,0.745382264655267,integrity_attack,0.9984640740498465,data_tampering,1.0,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8727,auto_response,True
evt-000002175,ddos,attack,0.9795360001808189,network_flooding,0.9903516483516484,ddos,0.4892744217980486,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7344,human_review,True
evt-000002184,mqtt_flood,attack,0.9793516936608833,network_flooding,1.0,mqtt_flood,0.4200085838850403,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6997,human_review,True
evt-000002188,mqtt_flood,attack,0.988242635458742,network_flooding,0.998724577804925,mqtt_flood,0.4865377114462664,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7374,human_review,True
evt-000002191,mqtt_flood,attack,0.9880913693662784,network_flooding,1.0,mqtt_flood,0.44584213875726564,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.717,human_review,True
evt-000002192,ddos,attack,0.9755666839234347,network_flooding,0.9940032679738562,ddos,0.45519567975920117,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7154,human_review,True
evt-000002221,unauthorized_access,normal,0.5523741026172934,,,,,False,,,,missed_detection,
evt-000002227,malware,attack,0.9316549810732334,malware_attack,0.9873682352593643,malware,0.9816984126984124,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9567,auto_response,True
evt-000002231,malware,attack,0.8131003104460737,malware_attack,0.9997403540278278,malware,0.9942857142857142,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9037,auto_response,True
evt-000002243,malware,attack,0.8121304911070796,malware_attack,0.9993474968849705,malware,0.9988888888888889,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9055,auto_response,True
evt-000002251,ddos,attack,0.9882837714910708,network_flooding,0.9735419254658383,ddos,0.47190245016445714,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7301,human_review,True
evt-000002254,mqtt_flood,attack,0.9768472643378376,network_flooding,0.9999569707401033,mqtt_flood,0.5061189423158431,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7415,human_review,True
evt-000002258,credential_theft,attack,0.5185373700625966,access_attack,0.9663443422743953,credential_theft,0.8342952793677932,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.6764,human_review,True
evt-000002263,data_tampering,attack,0.7153145396774715,integrity_attack,0.9934974073831797,data_tampering,0.9953333333333334,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8553,auto_response,True
evt-000002269,unauthorized_access,attack,0.5984164706446178,access_attack,0.9966771744537125,unauthorized_access,0.9286730627781556,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7635,human_review,True
evt-000002271,ddos,attack,0.9695896081031756,network_flooding,0.9803749694212045,ddos,0.451177824148534,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7104,human_review,True
evt-000002277,credential_theft,normal,0.8141222240792976,,,,,False,,,,missed_detection,
evt-000002279,data_tampering,attack,0.5414724511816805,integrity_attack,0.9884701567023921,data_tampering,0.987063492063492,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7643,human_review,True
evt-000002280,botnet_c2,attack,0.9880448904728328,network_flooding,1.0,botnet_c2,0.5198535178840088,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.7539,human_review,True
evt-000002281,data_tampering,attack,0.5541894508006332,integrity_attack,0.9514981597925817,data_tampering,0.9770841256744722,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7656,human_review,True
evt-000002284,mqtt_flood,attack,0.9744719416503284,network_flooding,0.9911666666666668,mqtt_flood,0.48499396756921453,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7297,human_review,True
evt-000002289,credential_theft,normal,0.9026858898927504,,,,,False,,,,missed_detection,
evt-000002292,credential_theft,attack,0.7911012083333482,access_attack,0.9930972640572814,credential_theft,0.8748905430685786,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.833,human_review,True
evt-000002312,mqtt_flood,attack,0.9490216323372386,network_flooding,0.9799406565656567,mqtt_flood,0.49607457981773045,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7225,human_review,True
evt-000002314,botnet_c2,attack,0.9770844744413059,network_flooding,0.9997735084346574,botnet_c2,0.5453138384782112,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.7612,human_review,True
evt-000002315,ddos,attack,0.9122695479290079,network_flooding,0.9975,ddos,0.4817690255124963,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.697,human_review,True
evt-000002317,mqtt_flood,attack,0.9790668082333543,network_flooding,0.9983745228049026,mqtt_flood,0.44356424744055556,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7113,human_review,True
evt-000002326,unauthorized_access,attack,0.526236371185578,access_attack,0.9999773996138935,unauthorized_access,0.9295063675710492,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7279,human_review,True
evt-000002338,unauthorized_access,attack,0.8831149839373513,access_attack,0.998727492782742,unauthorized_access,0.9394096395268421,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.9113,auto_response,True
evt-000002348,mqtt_flood,attack,0.9800713419216911,network_flooding,0.9974501530570035,mqtt_flood,0.45217703756704536,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7161,human_review,True
evt-000002349,mqtt_flood,attack,0.9472474901290729,network_flooding,0.9695591373643287,mqtt_flood,0.5374074676474411,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7423,human_review,True
evt-000002351,data_tampering,attack,0.7731443871223384,integrity_attack,0.9984974073831796,data_tampering,0.9977777777777778,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8855,auto_response,True
evt-000002355,data_tampering,attack,0.740639332255314,integrity_attack,0.9943905671715929,data_tampering,0.9955469644902635,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8681,auto_response,True
evt-000002359,credential_theft,attack,0.7834827396921643,access_attack,0.9873771200889949,credential_theft,0.8959548387464703,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.8397,human_review,True
evt-000002360,mqtt_flood,attack,0.93723286176295,network_flooding,0.9343238355336547,mqtt_flood,0.4894021847931306,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7133,human_review,True
evt-000002363,data_tampering,attack,0.740760076926613,integrity_attack,0.9975386824971275,data_tampering,0.9937373737373737,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8672,auto_response,True
evt-000002372,ddos,attack,0.9886525070534188,network_flooding,0.987421052631579,ddos,0.45044698406246975,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7195,human_review,True
evt-000002383,botnet_c2,attack,0.9736349533715248,network_flooding,0.9916666666666666,botnet_c2,0.5400412733131392,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.7568,human_review,True
evt-000002385,jamming,attack,0.7854551305544042,signal_attack,0.9947739770025672,jamming,0.9917195767195769,True,medium,Switch communication channel | Increase signal monitoring | Inspect RF interference source | Activate backup communication path,0.8886,auto_response,True
evt-000002387,malware,attack,0.5509842644542944,malware_attack,0.9997900761844047,malware,0.9977777777777778,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.7744,human_review,True
evt-000002388,unauthorized_access,attack,0.5763586500456895,access_attack,0.9879496218361158,unauthorized_access,0.9149801453462192,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7457,human_review,True
evt-000002396,ddos,attack,0.9882506771564157,network_flooding,0.9790415140415141,ddos,0.4741680563278648,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7312,human_review,True
evt-000002399,data_tampering,attack,0.7544086617009698,integrity_attack,0.999426693088063,data_tampering,1.0,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8772,auto_response,True
evt-000002402,mqtt_flood,attack,0.9187015651632953,network_flooding,1.0,mqtt_flood,0.43374310520191983,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6762,human_review,True
evt-000002404,malware,attack,0.5215387726533126,malware_attack,0.9958141351478293,malware,0.9967197594501719,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.7591,human_review,True
evt-000002405,botnet_c2,attack,0.9794288686342402,network_flooding,1.0,botnet_c2,0.5305353037472135,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.755,human_review,True
evt-000002414,unauthorized_access,attack,0.5381950437344197,access_attack,0.997255945199433,unauthorized_access,0.9275891301902432,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7329,human_review,True
evt-000002420,unauthorized_access,normal,0.6412937342085542,,,,,False,,,,missed_detection,
evt-000002433,data_tampering,attack,0.5390970137667349,integrity_attack,0.9957576131875107,data_tampering,0.9966666666666667,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7679,human_review,True
evt-000002438,data_tampering,attack,0.5728621308035851,integrity_attack,0.9962528732381217,data_tampering,0.9961666666666668,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.7845,human_review,True
evt-000002444,replay_attack,attack,0.5079105410700641,access_attack,0.9618243434126859,replay_attack,0.8145870126065075,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.6612,human_review,True
evt-000002449,mqtt_flood,attack,0.9881375982482217,network_flooding,0.9997600649735773,mqtt_flood,0.41500857354627624,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7016,human_review,True
evt-000002450,mqtt_flood,attack,0.9888923089793011,network_flooding,0.9975,mqtt_flood,0.454437277050811,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7217,human_review,True
evt-000002457,replay_attack,attack,0.5131552549179501,access_attack,0.9852243610776076,replay_attack,0.828713251775627,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.6709,human_review,True
evt-000002461,mqtt_flood,attack,0.9894171368510543,network_flooding,0.9972727272727272,mqtt_flood,0.4634983661255448,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7265,human_review,True
evt-000002465,ddos,attack,0.9847981354354687,network_flooding,0.9997600649735773,ddos,0.47792142626834194,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7314,human_review,True
evt-000002469,mqtt_flood,attack,0.9883413463000825,network_flooding,0.9998030942334739,mqtt_flood,0.432195863718415,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7103,human_review,True
evt-000002470,unauthorized_access,attack,0.5321622794176721,access_attack,0.9995516514411602,unauthorized_access,0.9392794416418708,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7357,human_review,True
evt-000002471,malware,attack,0.7767137214044777,malware_attack,0.9959778992239042,malware,0.9922222222222221,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.8845,auto_response,True
evt-000002476,data_tampering,attack,0.7354866358723371,integrity_attack,0.9892739169009666,data_tampering,0.9980952380952381,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8668,auto_response,True
evt-000002481,ddos,attack,0.947052349162433,network_flooding,0.970916365721557,ddos,0.44824035777733895,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6976,human_review,True
evt-000002492,malware,normal,0.8239271767203259,,,,,False,,,,missed_detection,
evt-000002495,data_tampering,attack,0.7657333109227206,integrity_attack,0.9993243967828418,data_tampering,0.9966666666666667,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8812,auto_response,True
evt-000002496,ddos,attack,0.9883712628129799,network_flooding,0.9946017075822086,ddos,0.4365431680895732,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7125,human_review,True
evt-000002501,ddos,attack,0.9832253263065663,network_flooding,0.9978141135972461,ddos,0.46525226089323773,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7242,human_review,True
evt-000002516,replay_attack,attack,0.777388770255273,access_attack,0.9981480531014505,replay_attack,0.8109441700465966,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.7942,human_review,True
evt-000002523,malware,attack,0.6042245696454895,malware_attack,0.9494954211783974,malware,0.9459735449735448,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.7751,human_review,True
evt-000002524,unauthorized_access,attack,0.5871547225826995,access_attack,0.9937794014822496,unauthorized_access,0.9461926122011963,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7667,human_review,True
evt-000002531,unauthorized_access,attack,0.5394780769523524,access_attack,0.9989542351970904,unauthorized_access,0.9392014546031129,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7393,human_review,True
evt-000002534,ddos,attack,0.9391293490534283,network_flooding,0.9690219662790085,ddos,0.42552351724104265,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.6823,human_review,True
evt-000002542,mqtt_flood,attack,0.9878820760222559,network_flooding,1.0,mqtt_flood,0.4948229105917898,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7414,human_review,True
evt-000002549,malware,attack,0.676006051053897,malware_attack,0.9810888336347199,malware,0.9772688734030197,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.8266,human_review,True
evt-000002555,replay_attack,attack,0.5251050765762705,access_attack,0.9634166552677269,replay_attack,0.8167261535844079,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.6709,human_review,True
evt-000002567,data_tampering,attack,0.7753518346415457,integrity_attack,0.9992976014988117,data_tampering,1.0,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8877,auto_response,True
evt-000002570,unauthorized_access,attack,0.7603268986450599,access_attack,0.9973887831053225,unauthorized_access,0.9261576465410629,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.8432,human_review,True
evt-000002577,mqtt_flood,attack,0.9187016760156845,network_flooding,0.9929166473470272,mqtt_flood,0.4406721749880602,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6797,human_review,True
evt-000002578,unauthorized_access,attack,0.5058813575164735,access_attack,0.997791694219438,unauthorized_access,0.9456164240968473,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7257,human_review,True
evt-000002590,unauthorized_access,attack,0.585420318488913,access_attack,0.9971742343165346,unauthorized_access,0.9173168369568941,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7514,human_review,True
evt-000002598,credential_theft,attack,0.5177187195387477,access_attack,0.9704300013001189,credential_theft,0.5612901612621084,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.5395,escalate,True
evt-000002599,unauthorized_access,normal,0.5517327892379287,,,,,False,,,,missed_detection,
evt-000002610,unauthorized_access,normal,0.6429265605355242,,,,,False,,,,missed_detection,
evt-000002623,mqtt_flood,attack,0.9817235633344806,network_flooding,0.9928019604466258,mqtt_flood,0.445507008301625,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7136,human_review,True
evt-000002630,malware,attack,0.8247429288856521,malware_attack,0.9961847984722723,malware,0.9988888888888887,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9118,auto_response,True
evt-000002634,jamming,attack,0.7307378780873754,signal_attack,0.9656639668941764,jamming,0.9751309523809524,True,medium,Switch communication channel | Increase signal monitoring | Inspect RF interference source | Activate backup communication path,0.8529,auto_response,True
evt-000002656,ddos,attack,0.9884820423345845,network_flooding,0.997303094233474,ddos,0.5259459409718975,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7572,human_review,True
evt-000002666,ddos,attack,0.963052466161336,network_flooding,0.9904697609001407,ddos,0.49982196947929775,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7314,human_review,True
evt-000002671,ddos,attack,0.9864235945131017,network_flooding,0.9883525641025641,ddos,0.4875761534082876,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.737,human_review,True
evt-000002679,botnet_c2,attack,0.9782281410501529,network_flooding,0.9975649989953789,botnet_c2,0.5668029041459942,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.7725,human_review,True
evt-000002691,unauthorized_access,attack,0.8242036916206196,access_attack,0.9963090867388381,unauthorized_access,0.9268307771377052,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.8755,auto_response,True
evt-000002706,unauthorized_access,normal,0.6090806910124477,,,,,False,,,,missed_detection,
evt-000002711,ddos,attack,0.9801329893299084,network_flooding,0.9974350409155419,ddos,0.4492775775198578,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7147,human_review,True
evt-000002718,credential_theft,attack,0.5217087446770602,access_attack,0.9754571983151397,replay_attack,0.5043554612862268,False,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.513,escalate,True
evt-000002719,unauthorized_access,attack,0.5499130330744801,access_attack,0.9995946548768522,unauthorized_access,0.9183782910455863,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7341,human_review,True
evt-000002730,unauthorized_access,attack,0.8188308307127482,access_attack,0.9960248693144337,unauthorized_access,0.9251754488168447,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.872,auto_response,True
evt-000002739,credential_theft,attack,0.8195239333276385,access_attack,0.9965826384928467,credential_theft,0.8318071979064058,True,high,Force credential rotation | Invalidate active sessions | Enable MFA | Review authentication logs,0.8257,human_review,True
evt-000002740,malware,attack,0.8938174096402054,malware_attack,0.9997403540278278,malware,0.9983333333333333,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9461,auto_response,True
evt-000002743,mqtt_flood,attack,0.9756703728423683,network_flooding,0.9997735084346574,mqtt_flood,0.42647324826058336,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.7011,human_review,True
evt-000002744,malware,attack,0.8723910770018264,malware_attack,0.9979454317323456,malware,0.9932777777777778,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.9328,auto_response,True
evt-000002746,ddos,attack,0.9646316750187844,network_flooding,0.9993319707401033,ddos,0.4352708779168306,True,high,Enable rate limiting | Block suspicious source traffic | Scale gateway resources | Monitor packet loss and latency,0.7,human_review,True
evt-000002752,botnet_c2,attack,0.8869016143631404,network_flooding,0.8062305717546088,botnet_c2,0.5971099222136569,True,critical,Isolate compromised devices | Block command-and-control domains | Inspect outbound traffic | Reimage affected nodes,0.742,human_review,True
evt-000002763,unauthorized_access,attack,0.5247142514290326,access_attack,0.9943607780893656,unauthorized_access,0.9403812883705904,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7325,human_review,True
evt-000002770,malware,attack,0.5333658893760612,malware_attack,0.99164685209778,malware,0.9930222505668935,True,high,Isolate affected device | Run malware scan | Revoke suspicious sessions | Patch firmware and software,0.7632,human_review,True
evt-000002782,data_tampering,attack,0.7674522941546847,integrity_attack,0.9717087348808149,data_tampering,0.9819907407407406,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8747,auto_response,True
evt-000002783,replay_attack,attack,0.5158898525990544,access_attack,0.9783177044714274,replay_attack,0.5086942641487135,True,medium,Enforce nonce validation | Reject stale messages | Synchronize device clocks | Review retransmission patterns,0.5123,escalate,True
evt-000002785,data_tampering,attack,0.7118875131174403,integrity_attack,0.9808503692181344,data_tampering,0.9916666666666667,True,high,Validate sensor data integrity | Restore trusted telemetry baseline | Inspect affected device firmware | Audit data modification events,0.8518,auto_response,True
evt-000002788,unauthorized_access,attack,0.507661898866282,access_attack,0.9999066508837622,unauthorized_access,0.9167456691036711,True,high,Revoke suspicious credentials | Force password reset | Enable multi-factor authentication | Review IAM policy changes,0.7122,human_review,True
evt-000002790,mqtt_flood,attack,0.9220362028917215,network_flooding,0.9939534713289061,mqtt_flood,0.42888794198395513,True,medium,Throttle MQTT publish rates | Inspect abnormal topic activity | Limit broker connection bursts | Monitor queue depth and stream lag,0.6755,human_review,True
